CustomIntervall;; linecount Zugang Europaviertel; linecount Bahnsteig01; linecount Bahnsteig02; linecount Bahnsteig03; linecount Bahnsteig04; linecount Bahnsteig05; linecount Bahnsteig06; linecount Bahnsteig07; linecount Bahnsteig08; Querbahnsteig; STG_QB04_Steg01; STG_Bonatz10_Steg01; STG_QB12_Steg02; STG_Bonatz13_Steg02; STG_Bonatz04; linecount Zugang Infoturm Stuttgart; linecount Zugang Schlossgarten; (AB) linecount Zugang Schlossgarten+ITS;Bahnsteige Gesamt angepasst;Steg 02 Gesamt
26.02.2024 05:00; Monday;471;118;83;163;115;331;0;160;325;1295;0;0;0;0;411;2;27;0;;
26.02.2024 06:00; Monday;1425;385;647;636;355;607;0;717;499;3846;0;0;0;0;1244;2;177;0;;
26.02.2024 07:00; Monday;2621;604;470;850;1252;1200;0;1056;1864;7296;0;0;0;0;2931;16;389;0;;
26.02.2024 08:00; Monday;2260;610;522;720;828;1614;0;1210;1048;6552;0;0;0;0;2243;19;329;0;;
26.02.2024 09:00; Monday;1569;579;467;444;510;971;0;654;1662;5287;0;0;0;0;1985;40;212;0;;
26.02.2024 10:00; Monday;1504;679;485;524;940;1064;0;600;1337;5629;0;0;0;0;1951;97;187;0;;
26.02.2024 11:00; Monday;1428;769;284;602;361;952;0;649;1369;4986;0;0;0;0;1557;42;154;0;;
26.02.2024 12:00; Monday;1644;675;374;725;947;794;0;1362;1220;6097;0;0;0;0;1773;80;226;0;;
26.02.2024 13:00; Monday;1576;643;557;730;803;797;0;987;1163;5680;0;0;0;0;1886;25;195;0;;
26.02.2024 14:00; Monday;1961;906;1017;1345;708;932;0;968;1336;7212;0;0;0;0;2041;50;217;0;;
26.02.2024 15:00; Monday;2209;1286;845;684;997;1382;0;1412;1558;8164;0;0;0;0;2322;89;260;0;;
26.02.2024 16:00; Monday;2864;744;1355;1152;1498;2107;0;1504;1900;10260;0;0;0;0;2947;67;358;0;;
26.02.2024 17:00; Monday;2583;694;1606;867;151;1212;0;1170;1975;7675;0;0;0;0;2574;43;321;0;;
26.02.2024 18:00; Monday;1928;496;796;1161;567;1494;0;666;1698;6878;0;0;0;0;2412;44;248;0;;
26.02.2024 19:00; Monday;1157;241;383;275;657;457;0;1029;1012;4054;0;0;0;0;1688;16;158;0;;
26.02.2024 20:00; Monday;898;202;479;354;418;607;0;787;842;3689;0;0;0;0;1236;7;132;0;;
26.02.2024 21:00; Monday;747;114;221;93;420;381;0;538;728;2495;0;0;0;0;1152;9;104;0;;
26.02.2024 22:00; Monday;421;145;49;55;205;212;0;267;500;1433;0;0;0;0;572;0;39;0;;
26.02.2024 23:00; Monday;318;46;11;168;130;272;0;148;212;987;0;0;0;0;370;4;33;0;;
27.02.2024 00:00; Tuesday;200;101;19;163;49;153;0;95;16;596;0;0;0;0;133;2;8;0;;
27.02.2024 01:00; Tuesday;94;25;9;3;2;91;0;33;10;173;0;0;0;0;56;2;4;0;;
27.02.2024 02:00; Tuesday;105;26;5;3;11;137;0;6;2;190;0;0;0;0;43;1;6;0;;
27.02.2024 03:00; Tuesday;54;11;9;2;4;2;0;3;45;76;0;0;0;0;35;1;1;0;;
27.02.2024 04:00; Tuesday;170;49;47;69;57;82;0;45;68;417;0;0;0;0;104;0;11;0;;
27.02.2024 05:00; Tuesday;436;76;81;155;69;289;0;177;247;1094;0;0;0;0;391;3;29;0;;
27.02.2024 06:00; Tuesday;1465;248;537;652;467;647;0;707;603;3861;0;0;0;0;1350;0;189;0;;
27.02.2024 07:00; Tuesday;2926;464;994;910;559;1425;0;1208;1683;7243;0;0;0;0;2803;9;388;0;;
27.02.2024 08:00; Tuesday;2833;837;764;639;803;1521;0;1188;1125;6877;0;0;0;0;2674;26;372;0;;
27.02.2024 09:00; Tuesday;1915;804;405;734;340;1036;0;679;1585;5583;0;0;0;0;2080;31;265;0;;
27.02.2024 10:00; Tuesday;1476;766;574;543;623;1081;0;398;1025;5010;0;0;0;0;1798;70;203;0;;
27.02.2024 11:00; Tuesday;1401;623;411;611;275;873;0;613;1237;4643;0;0;0;0;1709;56;200;0;;
27.02.2024 12:00; Tuesday;1615;788;325;704;785;1090;0;732;1014;5438;0;0;0;0;1979;58;259;0;;
27.02.2024 13:00; Tuesday;1614;585;652;412;874;744;0;819;902;4988;0;0;0;0;1870;66;166;0;;
27.02.2024 14:00; Tuesday;1818;705;695;1021;334;1269;0;716;1788;6528;0;0;0;0;2294;76;217;0;;
27.02.2024 15:00; Tuesday;2005;621;707;507;732;1052;0;1399;1575;6593;0;0;0;0;2413;115;297;0;;
27.02.2024 16:00; Tuesday;2895;601;811;1462;1084;1380;0;1348;2238;8924;0;0;0;0;3346;63;398;0;;
27.02.2024 17:00; Tuesday;2772;631;908;1023;721;1249;0;1554;2350;8436;0;0;0;0;3089;84;374;0;;
27.02.2024 18:00; Tuesday;2031;417;400;1302;740;1136;0;842;1505;6342;0;0;0;0;2669;75;243;0;;
27.02.2024 19:00; Tuesday;1097;296;308;243;739;732;0;918;1185;4421;0;0;0;0;1766;26;144;0;;
27.02.2024 20:00; Tuesday;1029;259;394;381;475;541;0;843;828;3721;0;0;0;0;1310;10;97;0;;
27.02.2024 21:00; Tuesday;819;232;222;289;373;375;0;609;989;3089;0;0;0;0;1202;0;75;0;;
27.02.2024 22:00; Tuesday;430;128;76;46;211;249;0;323;579;1612;0;0;0;0;638;2;53;0;;
27.02.2024 23:00; Tuesday;253;44;104;141;87;179;0;169;208;932;0;0;0;0;368;0;37;0;;
28.02.2024 00:00; Wednesday;184;56;59;143;20;154;0;100;26;558;0;0;0;0;134;0;13;0;;
28.02.2024 01:00; Wednesday;80;20;10;18;7;63;0;23;14;155;0;0;0;0;33;2;6;0;;
28.02.2024 02:00; Wednesday;66;18;5;6;2;70;0;8;8;117;0;0;0;0;12;1;3;0;;
28.02.2024 03:00; Wednesday;24;9;7;2;5;23;0;6;10;62;0;0;0;0;21;0;2;0;;
28.02.2024 04:00; Wednesday;181;36;26;103;46;140;0;47;23;421;0;0;0;0;130;0;7;0;;
28.02.2024 05:00; Wednesday;446;167;122;107;200;343;0;67;85;1091;0;0;0;0;312;0;30;0;;
28.02.2024 06:00; Wednesday;1484;371;726;660;736;674;0;477;355;3999;0;0;0;0;1089;3;155;0;;
28.02.2024 07:00; Wednesday;3002;592;639;1581;1397;1576;0;1000;1174;7959;0;0;0;0;2566;5;371;0;;
28.02.2024 08:00; Wednesday;2709;696;930;767;503;1737;0;1227;1160;7020;0;0;0;0;2434;23;350;0;;
28.02.2024 09:00; Wednesday;1902;891;408;974;660;1070;0;796;1075;5874;0;0;0;0;2023;54;281;0;;
28.02.2024 10:00; Wednesday;1492;740;415;677;418;1263;0;556;1236;5305;0;0;0;0;1761;46;164;0;;
28.02.2024 11:00; Wednesday;1382;536;228;687;372;982;0;664;1455;4924;0;0;0;0;1760;52;171;0;;
28.02.2024 12:00; Wednesday;1618;602;131;854;764;949;0;767;914;4981;0;0;0;0;1785;39;191;0;;
28.02.2024 13:00; Wednesday;1749;582;602;775;724;1049;0;771;1247;5750;0;0;0;0;2114;36;205;0;;
28.02.2024 14:00; Wednesday;2091;689;1056;967;349;1400;0;975;1585;7021;0;0;0;0;2039;56;195;0;;
28.02.2024 15:00; Wednesday;2224;860;867;940;823;1087;0;1232;1738;7547;0;0;0;0;2621;85;205;0;;
28.02.2024 16:00; Wednesday;3031;674;805;1227;667;1450;0;1789;2339;8951;0;0;0;0;3534;118;352;0;;
28.02.2024 17:00; Wednesday;2883;857;1079;1196;504;1276;0;1424;2520;8856;0;0;0;0;3390;64;340;0;;
28.02.2024 18:00; Wednesday;2067;709;403;1121;753;1245;0;1187;1602;7020;0;0;0;0;2652;61;221;0;;
28.02.2024 19:00; Wednesday;1623;437;646;922;986;803;0;983;1256;6033;0;0;0;0;2053;86;190;0;;
28.02.2024 20:00; Wednesday;1041;227;439;272;495;627;0;962;858;3880;0;0;0;0;1496;60;109;0;;
28.02.2024 21:00; Wednesday;1046;136;290;526;394;514;0;737;1521;4118;0;0;0;0;1379;9;91;0;;
28.02.2024 22:00; Wednesday;668;200;188;172;285;267;0;522;641;2275;0;0;0;0;819;4;66;0;;
28.02.2024 23:00; Wednesday;528;107;21;33;565;218;0;199;342;1485;0;0;0;0;535;0;37;0;;
29.02.2024 00:00; Thursday;352;110;74;157;284;80;0;92;105;902;0;0;0;0;227;1;26;0;;
29.02.2024 01:00; Thursday;118;84;5;55;14;33;0;16;4;211;0;0;0;0;65;0;10;0;;
29.02.2024 02:00; Thursday;112;79;14;15;3;18;0;11;11;151;0;0;0;0;36;2;5;0;;
29.02.2024 03:00; Thursday;66;24;6;47;5;11;0;18;23;134;0;0;0;0;29;0;3;0;;
29.02.2024 04:00; Thursday;170;24;70;60;65;86;0;73;80;458;0;0;0;0;136;2;7;0;;
29.02.2024 05:00; Thursday;482;102;90;126;82;328;0;152;243;1123;0;0;0;0;249;8;44;0;;
29.02.2024 06:00; Thursday;1365;256;491;574;359;528;0;620;531;3359;0;0;0;0;974;3;188;0;;
29.02.2024 07:00; Thursday;2979;589;884;806;1114;916;0;967;1411;6687;0;0;0;0;2110;15;390;0;;
29.02.2024 08:00; Thursday;2664;763;589;667;854;1493;0;763;1501;6630;0;0;0;0;2052;45;433;0;;
29.02.2024 09:00; Thursday;1799;591;327;769;479;823;0;517;1440;4946;0;0;0;0;1815;57;302;0;;
29.02.2024 10:00; Thursday;1656;557;395;529;522;884;0;477;1085;4449;0;0;0;0;1511;63;238;0;;
29.02.2024 11:00; Thursday;1874;874;318;992;404;1040;0;603;1357;5588;0;0;0;0;1657;44;213;0;;
29.02.2024 12:00; Thursday;1790;634;634;736;526;841;0;1027;892;5290;0;0;0;0;1643;55;297;0;;
29.02.2024 13:00; Thursday;1998;807;825;906;972;831;0;678;1062;6081;0;0;0;0;1862;48;221;0;;
29.02.2024 14:00; Thursday;2386;1060;823;1045;603;1467;0;982;1749;7729;0;0;0;0;2150;62;248;0;;
29.02.2024 15:00; Thursday;2610;984;944;820;903;1266;0;1482;1790;8189;0;0;0;0;2486;76;385;0;;
29.02.2024 16:00; Thursday;3360;879;834;1316;1234;1552;0;1563;2077;9455;0;0;0;0;3001;54;481;0;;
29.02.2024 17:00; Thursday;3654;1798;1009;1022;708;1577;0;1282;2399;9795;0;0;0;0;3135;57;427;0;;
29.02.2024 18:00; Thursday;2410;699;645;1371;804;1615;0;1048;1838;8020;0;0;0;0;2815;65;276;0;;
29.02.2024 19:00; Thursday;1718;479;661;410;1038;721;0;999;1781;6089;0;0;0;0;2036;30;183;0;;
29.02.2024 20:00; Thursday;1718;314;634;708;567;802;0;1194;902;5121;0;0;0;0;1643;18;121;0;;
29.02.2024 21:00; Thursday;1195;187;469;422;418;463;0;794;1067;3820;0;0;0;0;1319;12;114;0;;
29.02.2024 22:00; Thursday;829;173;205;263;237;386;0;426;886;2576;0;0;0;0;808;9;61;0;;
29.02.2024 23:00; Thursday;421;47;22;57;207;209;0;218;356;1116;0;0;0;0;416;0;46;0;;
01.03.2024 00:00; Friday;228;24;24;42;64;135;0;86;233;608;0;0;0;0;243;0;21;0;;
01.03.2024 01:00; Friday;102;38;11;6;2;45;0;62;14;178;0;0;0;0;25;0;5;0;;
01.03.2024 02:00; Friday;53;8;5;0;7;85;0;13;8;126;0;0;0;0;27;0;2;0;;
01.03.2024 03:00; Friday;67;18;5;5;13;9;0;14;66;130;0;0;0;0;60;2;1;0;;
01.03.2024 04:00; Friday;189;26;52;19;66;132;0;60;98;453;0;0;0;0;175;0;20;0;;
01.03.2024 05:00; Friday;488;139;36;137;87;343;0;136;199;1077;0;0;0;0;284;1;46;0;;
01.03.2024 06:00; Friday;1413;333;683;503;443;545;0;508;685;3700;0;0;0;0;952;10;156;0;;
01.03.2024 07:00; Friday;2092;549;467;523;480;1074;0;735;1022;4850;0;0;0;0;1492;8;268;0;;
01.03.2024 08:00; Friday;1956;547;572;453;510;1261;0;722;776;4841;0;0;0;0;1475;21;282;0;;
01.03.2024 09:00; Friday;1557;575;249;857;512;851;0;685;1472;5201;0;0;0;0;1750;47;235;0;;
01.03.2024 10:00; Friday;1558;762;386;817;799;1159;0;388;1121;5432;0;0;0;0;1696;77;202;0;;
01.03.2024 11:00; Friday;1608;902;292;1183;597;1187;0;913;1311;6385;0;0;0;0;1876;67;211;0;;
01.03.2024 12:00; Friday;1986;914;256;874;1140;1078;0;977;1212;6451;0;0;0;0;2052;64;303;0;;
01.03.2024 13:00; Friday;2396;831;1061;985;1150;1171;0;1076;1753;8027;0;0;0;0;2554;39;267;0;;
01.03.2024 14:00; Friday;2887;1247;782;1691;634;1862;0;886;2435;9537;0;0;0;0;2874;105;261;0;;
01.03.2024 15:00; Friday;2988;1313;1063;852;982;1264;0;1952;2091;9517;0;0;0;0;3080;97;306;0;;
01.03.2024 16:00; Friday;3258;917;968;1064;817;1974;0;1734;2203;9677;0;0;0;0;3192;102;352;0;;
01.03.2024 17:00; Friday;3019;1018;1448;902;477;1481;0;1676;2697;9699;0;0;0;0;3159;82;271;0;;
01.03.2024 18:00; Friday;2668;729;769;1463;1087;1498;0;1130;1939;8615;0;0;0;0;3016;118;254;0;;
01.03.2024 19:00; Friday;1922;748;411;526;1119;644;0;1339;1443;6230;0;0;0;0;2389;23;225;0;;
01.03.2024 20:00; Friday;1619;418;731;343;683;679;0;1133;1199;5186;0;0;0;0;1748;7;121;0;;
01.03.2024 21:00; Friday;1302;387;552;352;488;581;0;1385;1128;4873;0;0;0;0;1617;2;116;0;;
01.03.2024 22:00; Friday;828;227;139;113;417;493;0;654;926;2969;0;0;0;0;1301;7;98;0;;
01.03.2024 23:00; Friday;481;80;31;73;229;354;0;392;478;1637;0;0;0;0;843;2;72;0;;
02.03.2024 00:00; Saturday;370;58;28;22;214;248;0;115;284;969;0;0;0;0;582;11;37;0;;
02.03.2024 01:00; Saturday;142;49;7;15;64;74;0;115;58;382;0;0;0;0;208;0;6;0;;
02.03.2024 02:00; Saturday;147;37;39;13;90;110;0;72;61;422;0;0;0;0;204;0;4;0;;
02.03.2024 03:00; Saturday;128;39;11;15;76;29;0;101;121;392;0;0;0;0;287;0;6;0;;
02.03.2024 04:00; Saturday;192;33;73;27;117;137;0;154;149;690;0;0;0;0;282;2;17;0;;
02.03.2024 05:00; Saturday;345;132;109;132;217;324;0;263;92;1269;0;0;0;0;464;25;6;0;;
02.03.2024 06:00; Saturday;775;220;605;105;428;475;0;293;264;2390;0;0;0;0;651;0;38;0;;
02.03.2024 07:00; Saturday;951;295;178;218;370;884;0;330;686;2961;0;0;0;0;1011;2;77;0;;
02.03.2024 08:00; Saturday;1322;593;387;589;661;1025;0;589;1158;5002;0;0;0;0;1412;27;149;0;;
02.03.2024 09:00; Saturday;1744;796;378;1041;530;1247;0;791;1875;6658;0;0;0;0;2232;50;187;0;;
02.03.2024 10:00; Saturday;2375;852;272;1210;779;1321;0;715;1667;6816;0;0;0;0;2760;98;254;0;;
02.03.2024 11:00; Saturday;2233;794;838;889;804;1219;0;1276;1869;7689;0;0;0;0;3054;131;279;0;;
02.03.2024 12:00; Saturday;2516;973;430;1219;1127;1142;0;1497;1211;7599;0;0;0;0;2898;159;313;0;;
02.03.2024 13:00; Saturday;2531;876;1205;905;995;1302;0;1020;1262;7565;0;0;0;0;2967;109;266;0;;
02.03.2024 14:00; Saturday;2951;1013;1202;1032;637;1612;0;1748;1959;9203;0;0;0;0;3431;119;407;0;;
02.03.2024 15:00; Saturday;2805;956;1007;1406;1145;1543;0;1778;1313;9148;0;0;0;0;3536;97;342;0;;
02.03.2024 16:00; Saturday;2887;1001;1017;790;994;1313;0;1634;2205;8954;0;0;0;0;3964;184;395;0;;
02.03.2024 17:00; Saturday;2788;957;1142;1049;707;1279;0;1914;2567;9615;0;0;0;0;4409;174;357;0;;
02.03.2024 18:00; Saturday;2307;640;534;1314;1461;1183;0;1873;2216;9221;0;0;0;0;4169;35;248;0;;
02.03.2024 19:00; Saturday;1709;515;597;496;1324;889;0;1688;1522;7031;0;0;0;0;3085;30;153;0;;
02.03.2024 20:00; Saturday;1511;436;1279;410;756;474;0;1747;1085;6187;0;0;0;0;2655;16;124;0;;
02.03.2024 21:00; Saturday;1188;309;585;385;600;602;0;1588;1402;5471;0;0;0;0;2159;4;118;0;;
02.03.2024 22:00; Saturday;944;347;288;350;543;341;0;777;1285;3931;0;0;0;0;1741;14;87;0;;
02.03.2024 23:00; Saturday;659;212;87;209;648;672;0;648;437;2913;0;0;0;0;1312;1;77;0;;
03.03.2024 00:00; Sunday;363;86;21;105;237;339;0;219;254;1261;0;0;0;0;751;0;58;0;;
03.03.2024 01:00; Sunday;178;51;13;25;124;85;0;108;91;497;0;0;0;0;280;0;36;0;;
03.03.2024 02:00; Sunday;137;27;10;11;143;112;0;113;67;483;0;0;0;0;234;0;14;0;;
03.03.2024 03:00; Sunday;139;51;12;17;140;111;0;108;164;603;0;0;0;0;336;0;8;0;;
03.03.2024 04:00; Sunday;215;39;87;11;152;156;0;177;163;785;0;0;0;0;314;0;9;0;;
03.03.2024 05:00; Sunday;319;76;62;88;156;301;0;314;37;1034;0;0;0;0;460;5;10;0;;
03.03.2024 06:00; Sunday;515;213;151;69;289;387;0;214;155;1478;0;0;0;0;405;25;24;0;;
03.03.2024 07:00; Sunday;667;249;197;163;308;472;0;217;459;2065;0;0;0;0;562;7;58;0;;
03.03.2024 08:00; Sunday;1145;424;258;411;469;621;0;469;682;3334;0;0;0;0;822;26;80;0;;
03.03.2024 09:00; Sunday;1060;468;241;547;308;682;0;404;957;3607;0;0;0;0;1238;120;151;0;;
03.03.2024 10:00; Sunday;1618;713;450;590;746;1332;0;499;1389;5719;0;0;0;0;1830;101;225;0;;
03.03.2024 11:00; Sunday;1727;887;298;900;334;1203;0;728;1355;5705;0;0;0;0;1918;113;246;0;;
03.03.2024 12:00; Sunday;2025;1102;357;1071;1006;1321;0;1529;1409;7795;0;0;0;0;2356;164;333;0;;
03.03.2024 13:00; Sunday;2289;1110;946;1154;1011;1094;0;793;1673;7781;0;0;0;0;2309;107;384;0;;
03.03.2024 14:00; Sunday;2266;1065;1000;1452;808;1568;0;886;2121;8900;0;0;0;0;2342;173;359;0;;
03.03.2024 15:00; Sunday;2266;1102;752;957;1108;1842;0;1757;1735;9253;0;0;0;0;2786;129;517;0;;
03.03.2024 16:00; Sunday;2123;912;821;1107;673;1481;0;1195;2070;8259;0;0;0;0;2783;101;461;0;;
03.03.2024 17:00; Sunday;2349;1098;647;690;661;2176;0;1362;2482;9116;0;0;0;0;2944;131;492;0;;
03.03.2024 18:00; Sunday;2173;851;459;1218;1509;1506;0;964;1916;8423;0;0;0;0;2762;34;330;0;;
03.03.2024 19:00; Sunday;1745;653;404;312;1078;1402;0;1692;2088;7629;0;0;0;0;2615;9;236;0;;
03.03.2024 20:00; Sunday;1147;472;634;524;595;762;0;948;936;4871;0;0;0;0;1640;6;191;0;;
03.03.2024 21:00; Sunday;1253;355;258;155;545;722;0;1384;1509;4928;0;0;0;0;1894;11;164;0;;
03.03.2024 22:00; Sunday;653;176;136;100;288;269;0;479;1165;2613;0;0;0;0;994;0;85;0;;
03.03.2024 23:00; Sunday;499;87;23;185;86;409;0;192;531;1513;0;0;0;0;641;4;58;0;;
04.03.2024 00:00; Monday;176;34;12;14;48;133;0;112;264;617;0;0;0;0;287;0;16;0;;
04.03.2024 01:00; Monday;88;48;12;6;23;95;0;58;28;270;0;0;0;0;55;2;5;0;;
04.03.2024 02:00; Monday;66;32;11;9;14;144;0;19;16;245;0;0;0;0;42;2;2;0;;
04.03.2024 03:00; Monday;53;9;11;1;12;14;0;15;74;136;0;0;0;0;50;4;7;0;;
04.03.2024 04:00; Monday;145;32;45;24;71;86;0;42;118;418;0;0;0;0;110;0;4;0;;
04.03.2024 05:00; Monday;538;83;118;183;126;406;0;187;306;1409;0;0;0;0;452;2;45;0;;
04.03.2024 06:00; Monday;1392;239;661;662;535;646;0;653;916;4312;0;0;0;0;1523;8;173;0;;
04.03.2024 07:00; Monday;2426;359;671;864;659;1130;0;1199;1512;6394;0;0;0;0;2591;17;330;0;;
04.03.2024 08:00; Monday;2849;936;318;866;867;2034;0;1194;1286;7501;0;0;0;0;2490;14;312;0;;
04.03.2024 09:00; Monday;1779;561;369;455;681;1151;0;780;1763;5760;0;0;0;0;2120;48;181;0;;
04.03.2024 10:00; Monday;1586;612;362;641;635;1212;0;627;1271;5360;0;0;0;0;1622;89;131;0;;
04.03.2024 11:00; Monday;1363;577;180;915;377;956;0;710;1260;4975;0;0;0;0;1603;55;136;0;;
04.03.2024 12:00; Monday;1770;714;156;884;749;1054;0;889;1213;5659;0;0;0;0;1984;66;239;0;;
04.03.2024 13:00; Monday;1829;686;776;617;849;957;0;968;1224;6077;0;0;0;0;2056;44;175;0;;
04.03.2024 14:00; Monday;2035;969;481;1207;331;1174;0;800;1615;6577;0;0;0;0;2147;72;172;0;;
04.03.2024 15:00; Monday;2262;833;725;961;670;1078;0;1273;1947;7487;0;0;0;0;2613;81;228;0;;
04.03.2024 16:00; Monday;3078;884;1098;1642;979;1836;0;1322;1869;9630;0;0;0;0;3222;159;338;0;;
04.03.2024 17:00; Monday;2678;653;999;978;532;1356;0;1307;2683;8508;0;0;0;0;3195;103;276;0;;
04.03.2024 18:00; Monday;1880;401;373;1300;652;1097;0;786;1632;6241;0;0;0;0;2377;35;198;0;;
04.03.2024 19:00; Monday;1451;287;398;208;836;498;0;1082;1348;4657;0;0;0;0;1924;165;99;0;;
04.03.2024 20:00; Monday;942;212;394;136;533;389;0;778;1088;3530;0;0;0;0;1383;26;146;0;;
04.03.2024 21:00; Monday;648;127;181;201;288;366;0;532;770;2465;0;0;0;0;919;7;62;0;;
04.03.2024 22:00; Monday;660;168;227;181;240;280;0;573;808;2477;0;0;0;0;833;2;77;0;;
04.03.2024 23:00; Monday;362;125;123;146;204;117;0;159;316;1190;0;0;0;0;471;1;32;0;;
05.03.2024 00:00; Tuesday;300;106;87;78;101;127;0;93;310;902;0;0;0;0;344;6;26;0;;
05.03.2024 01:00; Tuesday;82;38;7;16;34;48;0;14;9;166;0;0;0;0;50;0;7;0;;
05.03.2024 02:00; Tuesday;74;13;4;6;40;69;0;3;16;151;0;0;0;0;30;0;4;0;;
05.03.2024 03:00; Tuesday;33;9;4;4;5;6;0;12;28;68;0;0;0;0;40;1;4;0;;
05.03.2024 04:00; Tuesday;141;23;44;13;34;76;0;73;88;351;0;0;0;0;94;1;11;0;;
05.03.2024 05:00; Tuesday;308;42;94;151;104;357;0;182;224;1154;0;0;0;0;408;2;40;0;;
05.03.2024 06:00; Tuesday;1381;186;560;621;452;527;0;715;872;3933;0;0;0;0;1554;0;193;0;;
05.03.2024 07:00; Tuesday;2689;345;1086;854;685;1041;0;1123;1422;6556;0;0;0;0;2668;7;376;0;;
05.03.2024 08:00; Tuesday;2578;551;210;649;832;1690;0;1052;1709;6693;0;0;0;0;2758;13;305;0;;
05.03.2024 09:00; Tuesday;1593;398;509;554;437;874;0;578;1863;5213;0;0;0;0;2281;26;208;0;;
05.03.2024 10:00; Tuesday;1341;571;738;373;478;1147;0;339;1109;4755;0;0;0;0;1578;44;125;0;;
05.03.2024 11:00; Tuesday;1338;585;213;617;421;957;0;544;1365;4702;0;0;0;0;1811;66;178;0;;
05.03.2024 12:00; Tuesday;1563;674;166;623;785;914;0;769;1010;4941;0;0;0;0;1631;73;217;0;;
05.03.2024 13:00; Tuesday;1695;740;463;613;906;988;0;871;1334;5915;0;0;0;0;2230;115;170;0;;
05.03.2024 14:00; Tuesday;1914;618;525;887;702;1248;0;1029;1692;6701;0;0;0;0;2166;50;161;0;;
05.03.2024 15:00; Tuesday;2024;576;860;360;734;880;0;1184;1653;6247;0;0;0;0;2260;61;192;0;;
05.03.2024 16:00; Tuesday;3088;798;777;1220;1019;1707;0;1543;1996;9060;0;0;0;0;3411;100;367;0;;
05.03.2024 17:00; Tuesday;2839;788;1116;512;511;1457;0;1146;2180;7710;0;0;0;0;3067;59;310;0;;
05.03.2024 18:00; Tuesday;2039;481;531;1165;607;1321;0;751;1607;6463;0;0;0;0;2537;72;213;0;;
05.03.2024 19:00; Tuesday;1354;345;437;257;974;709;0;1038;1635;5395;0;0;0;0;2060;20;167;0;;
05.03.2024 20:00; Tuesday;881;198;407;260;431;489;0;781;857;3423;0;0;0;0;1270;24;92;0;;
05.03.2024 21:00; Tuesday;795;120;163;201;294;345;0;812;904;2839;0;0;0;0;1116;5;98;0;;
05.03.2024 22:00; Tuesday;461;107;35;33;308;381;0;317;501;1682;0;0;0;0;563;4;47;0;;
05.03.2024 23:00; Tuesday;312;56;26;163;164;142;0;203;244;998;0;0;0;0;367;0;30;0;;
06.03.2024 00:00; Wednesday;160;44;22;70;95;93;0;82;141;547;0;0;0;0;198;0;17;0;;
06.03.2024 01:00; Wednesday;123;45;3;3;2;65;0;30;24;172;0;0;0;0;44;2;4;0;;
06.03.2024 02:00; Wednesday;73;11;4;4;10;103;0;17;12;161;0;0;0;0;32;1;4;0;;
06.03.2024 03:00; Wednesday;89;18;9;15;2;15;0;30;48;137;0;0;0;0;44;0;0;0;;
06.03.2024 04:00; Wednesday;146;14;49;7;49;113;0;59;123;414;0;0;0;0;138;4;5;0;;
06.03.2024 05:00; Wednesday;378;91;46;135;108;285;0;168;207;1040;0;0;0;0;354;0;37;0;;
06.03.2024 06:00; Wednesday;1358;381;578;729;421;548;0;522;493;3672;0;0;0;0;1398;2;172;0;;
06.03.2024 07:00; Wednesday;2438;415;980;910;779;939;0;1428;1786;7237;0;0;0;0;3168;3;376;0;;
06.03.2024 08:00; Wednesday;2250;1136;926;770;314;1380;0;902;1463;6891;0;0;0;0;2633;51;314;0;;
06.03.2024 09:00; Wednesday;1472;448;407;857;491;797;0;587;1616;5203;0;0;0;0;2255;73;213;0;;
06.03.2024 10:00; Wednesday;1648;951;912;608;605;1266;0;427;1178;5947;0;0;0;0;1815;79;200;0;;
06.03.2024 11:00; Wednesday;1373;561;269;1028;403;798;0;671;1169;4899;0;0;0;0;1680;48;213;0;;
06.03.2024 12:00; Wednesday;1527;679;376;913;702;1097;0;943;930;5640;0;0;0;0;2015;89;193;0;;
06.03.2024 13:00; Wednesday;1546;802;651;677;830;919;0;817;1276;5972;0;0;0;0;2172;51;162;0;;
06.03.2024 14:00; Wednesday;2029;880;580;1161;426;1698;0;681;1936;7362;0;0;0;0;2467;77;166;0;;
06.03.2024 15:00; Wednesday;1981;907;815;395;773;1591;0;1612;1908;8001;0;0;0;0;3059;67;203;0;;
06.03.2024 16:00; Wednesday;2742;927;778;1504;1127;1711;0;1601;2368;10016;0;0;0;0;3963;140;317;0;;
06.03.2024 17:00; Wednesday;3117;1516;1818;1222;970;2132;0;1934;3223;12815;0;0;0;0;4551;115;327;0;;
06.03.2024 18:00; Wednesday;2291;814;517;1609;1689;2371;0;1347;2278;10625;0;0;0;0;3426;69;260;0;;
06.03.2024 19:00; Wednesday;1541;475;757;404;1049;1091;0;1245;1506;6527;0;0;0;0;2416;75;143;0;;
06.03.2024 20:00; Wednesday;1168;341;421;354;484;627;0;835;1391;4453;0;0;0;0;1608;28;114;0;;
06.03.2024 21:00; Wednesday;930;200;258;118;292;350;0;566;1295;3079;0;0;0;0;1264;4;81;0;;
06.03.2024 22:00; Wednesday;629;89;107;366;307;423;0;366;756;2414;0;0;0;0;937;5;70;0;;
06.03.2024 23:00; Wednesday;351;35;42;26;250;95;0;195;492;1135;0;0;0;0;500;0;31;0;;
07.03.2024 00:00; Thursday;251;36;54;220;90;92;0;76;57;625;0;0;0;0;209;2;16;0;;
07.03.2024 01:00; Thursday;57;10;5;13;11;54;0;21;17;131;0;0;0;0;39;0;2;0;;
