date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-01-11,18,7.6,4.9,83.0,0.0,0.0,230.0,9.7,22.0,1020.0,0.0,7.0
2023-01-11,19,6.5,4.2,85.0,0.0,0.0,220.0,11.9,26.0,1020.7,0.0,7.0
2023-01-11,20,7.1,3.5,78.0,0.0,0.0,230.0,9.0,21.0,1021.2,0.0,7.0
2023-01-11,21,5.7,3.0,83.0,0.0,0.0,220.0,10.4,23.0,1021.8,0.0,3.0
2023-01-11,22,5.5,2.7,82.0,0.0,0.0,190.0,7.2,13.0,1021.9,0.0,3.0
2023-01-11,23,5.4,2.4,81.0,0.0,0.0,190.0,10.8,18.0,1021.8,0.0,3.0
2023-01-12,0,5.4,2.2,80.0,0.0,0.0,210.0,9.4,20.0,1021.8,0.0,3.0
2023-01-12,1,5.6,2.2,79.0,0.0,0.0,200.0,10.4,22.0,1021.8,0.0,3.0
2023-01-12,2,5.9,2.0,76.0,0.0,0.0,200.0,11.2,27.0,1021.7,0.0,3.0
2023-01-12,3,6.5,2.0,73.0,0.0,0.0,170.0,9.4,21.0,1021.1,0.0,3.0
2023-01-12,4,6.6,2.1,73.0,0.0,0.0,170.0,11.2,21.0,1020.7,0.0,3.0
2023-01-12,5,6.9,2.6,74.0,0.0,0.0,200.0,12.2,33.0,1020.3,0.0,3.0
2023-01-12,6,7.0,2.7,74.0,0.0,0.0,210.0,17.6,36.0,1019.9,0.0,4.0
2023-01-12,7,7.1,2.6,73.0,0.0,0.0,210.0,16.9,40.0,1019.4,0.0,4.0
2023-01-12,8,7.3,2.4,71.0,0.0,0.0,190.0,14.0,32.0,1019.1,0.0,4.0
2023-01-12,9,7.8,2.7,70.0,0.0,0.0,190.0,15.8,38.0,1019.2,0.0,4.0
2023-01-12,10,8.0,2.9,70.0,0.0,0.0,200.0,17.3,36.0,1019.8,0.0,4.0
2023-01-12,11,8.7,3.1,68.0,0.0,0.0,200.0,16.9,41.0,1018.3,0.0,4.0
2023-01-12,12,9.1,3.5,68.0,0.0,0.0,210.0,23.4,46.0,1017.9,0.0,7.0
2023-01-12,13,9.1,3.7,69.0,0.0,0.0,220.0,27.7,51.0,1017.2,0.0,7.0
2023-01-12,14,9.1,4.1,71.0,0.0,0.0,220.0,25.2,55.0,1017.1,0.0,7.0
2023-01-12,15,9.3,4.1,70.0,0.0,0.0,220.0,24.1,46.0,1017.0,0.0,7.0
2023-01-12,16,9.0,4.0,71.0,0.0,0.0,220.0,23.4,46.0,1017.0,0.0,4.0
2023-01-12,17,9.1,3.9,70.0,0.0,0.0,210.0,18.4,40.0,1016.9,0.0,4.0
2023-01-12,18,9.4,3.6,67.0,0.0,0.0,210.0,14.8,37.0,1016.5,0.0,4.0
2023-01-12,19,9.4,3.6,67.0,0.0,0.0,200.0,14.8,35.0,1016.2,0.0,4.0
2023-01-12,20,9.4,3.6,67.0,0.0,0.0,220.0,19.1,38.0,1016.1,0.0,4.0
2023-01-12,21,9.4,3.6,67.0,0.0,0.0,220.0,17.6,33.0,1015.6,0.0,4.0
2023-01-12,22,9.3,3.5,67.0,0.0,0.0,220.0,19.4,40.0,1015.0,0.0,4.0
2023-01-12,23,9.4,3.4,66.0,0.0,0.0,210.0,15.1,31.0,1014.7,0.0,4.0
2023-01-13,0,9.6,3.6,66.0,0.0,0.0,220.0,19.4,44.0,1014.3,0.0,4.0
2023-01-13,1,9.9,3.8,66.0,0.0,0.0,210.0,16.2,41.0,1013.8,0.0,7.0
2023-01-13,2,10.1,4.0,66.0,0.0,0.0,210.0,14.0,32.0,1013.4,0.0,7.0
2023-01-13,3,9.6,4.2,69.0,0.0,0.0,210.0,16.6,38.0,1012.9,0.0,7.0
2023-01-13,4,9.7,4.5,70.0,0.0,0.0,220.0,21.2,47.0,1012.5,0.0,7.0
2023-01-13,5,9.9,4.5,69.0,0.0,0.0,200.0,15.8,49.0,1012.1,0.0,7.0
2023-01-13,6,9.8,4.6,70.0,0.0,0.0,190.0,14.0,33.0,1012.0,0.0,7.0
2023-01-13,7,9.7,4.7,71.0,0.0,0.0,180.0,11.9,30.0,1012.1,0.0,7.0
2023-01-13,8,9.4,4.8,73.0,0.0,0.0,180.0,11.2,21.0,1012.3,0.0,7.0
2023-01-13,9,8.9,5.8,81.0,0.2,0.0,190.0,15.5,28.0,1012.9,0.0,7.0
2023-01-13,10,8.3,4.7,78.0,1.1,0.0,240.0,20.2,50.0,1014.0,0.0,7.0
2023-01-13,11,8.5,5.2,80.0,0.1,0.0,250.0,23.4,41.0,1014.0,17.0,17.0
2023-01-13,12,6.7,4.0,83.0,0.6,0.0,260.0,29.2,51.0,1015.1,0.0,17.0
2023-01-13,13,7.3,3.7,78.0,0.0,0.0,220.0,18.0,33.0,1015.2,15.0,17.0
2023-01-13,14,8.6,2.4,65.0,0.0,0.0,230.0,18.0,37.0,1015.2,52.0,17.0
2023-01-13,15,6.4,4.1,85.0,0.3,0.0,240.0,22.7,42.0,1016.4,8.0,17.0
2023-01-13,16,5.9,3.1,82.0,0.2,0.0,250.0,13.7,31.0,1017.0,18.0,18.0
2023-01-13,17,5.8,2.6,80.0,0.0,0.0,210.0,6.5,24.0,1018.1,0.0,17.0
2023-01-13,18,6.6,2.5,75.0,0.0,0.0,230.0,10.8,31.0,1018.7,0.0,17.0
2023-01-13,19,5.4,1.7,77.0,0.0,0.0,220.0,19.1,37.0,1020.1,0.0,17.0
2023-01-13,20,4.4,1.6,82.0,0.0,0.0,200.0,13.3,28.0,1020.9,0.0,3.0
2023-01-13,21,4.2,1.7,84.0,0.0,0.0,170.0,10.4,24.0,1021.6,0.0,3.0
2023-01-13,22,4.9,2.8,86.0,0.2,0.0,200.0,10.8,21.0,1021.8,0.0,3.0
2023-01-13,23,4.9,3.1,88.0,0.0,0.0,210.0,4.3,11.0,1022.3,0.0,3.0
2023-01-14,0,4.8,2.3,84.0,0.0,0.0,170.0,6.5,14.0,1022.1,0.0,3.0
2023-01-14,1,3.5,1.5,87.0,0.0,0.0,200.0,5.8,13.0,1022.4,0.0,3.0
2023-01-14,2,3.4,1.6,88.0,0.0,0.0,100.0,4.0,9.0,1022.8,0.0,3.0
2023-01-14,3,4.2,1.2,81.0,0.0,0.0,210.0,9.7,20.0,1022.5,0.0,3.0
2023-01-14,4,4.2,1.4,82.0,0.0,0.0,180.0,9.7,17.0,1022.2,0.0,3.0
2023-01-14,5,4.1,1.3,82.0,0.0,0.0,180.0,7.6,15.0,1021.5,0.0,3.0
2023-01-14,6,4.2,1.1,80.0,0.0,0.0,220.0,4.3,9.0,1021.1,0.0,3.0
2023-01-14,7,4.2,1.2,81.0,0.0,0.0,170.0,7.9,17.0,1020.7,0.0,4.0
2023-01-14,8,4.9,1.7,80.0,0.0,0.0,160.0,7.2,13.0,1019.9,0.0,4.0
2023-01-14,9,6.1,2.6,78.0,0.0,0.0,170.0,7.2,13.0,1019.0,0.0,4.0
2023-01-14,10,6.5,3.1,79.0,0.0,0.0,160.0,10.4,21.0,1018.4,0.0,4.0
2023-01-14,11,7.2,3.8,79.0,0.0,0.0,120.0,5.0,14.0,1017.0,0.0,4.0
2023-01-14,12,8.4,3.6,72.0,0.0,0.0,160.0,10.4,23.0,1015.4,0.0,4.0
2023-01-14,13,8.4,3.6,72.0,0.0,0.0,170.0,12.2,23.0,1014.0,0.0,4.0
2023-01-14,14,8.3,3.1,70.0,0.0,0.0,160.0,13.3,24.0,1012.3,0.0,4.0
2023-01-14,15,9.6,2.2,60.0,0.0,0.0,180.0,12.6,33.0,1012.1,0.0,7.0
2023-01-14,16,9.6,1.2,56.0,0.0,0.0,190.0,20.2,44.0,1011.5,0.0,7.0
2023-01-14,17,8.3,2.1,65.0,0.0,0.0,200.0,17.6,41.0,1011.0,0.0,7.0
2023-01-14,18,8.9,3.5,69.0,0.0,0.0,180.0,16.9,33.0,1010.1,0.0,7.0
2023-01-14,19,9.2,4.8,74.0,0.0,0.0,200.0,16.9,36.0,1009.4,0.0,7.0
2023-01-14,20,9.7,5.7,76.0,0.0,0.0,210.0,19.1,42.0,1008.4,0.0,7.0
2023-01-14,21,9.9,5.7,75.0,0.0,0.0,200.0,20.5,43.0,1008.0,0.0,7.0
2023-01-14,22,10.2,5.8,74.0,0.0,0.0,200.0,18.0,38.0,1007.6,0.0,7.0
2023-01-14,23,10.2,6.2,76.0,0.0,0.0,200.0,17.6,40.0,1006.5,0.0,7.0
2023-01-15,0,9.9,6.4,79.0,0.0,0.0,190.0,18.4,38.0,1005.6,0.0,7.0
2023-01-15,1,10.2,6.3,77.0,0.0,0.0,190.0,18.0,33.0,1004.5,0.0,7.0
2023-01-15,2,10.6,6.7,77.0,0.1,0.0,190.0,19.8,38.0,1003.7,0.0,7.0
2023-01-15,3,10.8,6.7,76.0,0.0,0.0,190.0,18.4,38.0,1003.2,0.0,7.0
2023-01-15,4,10.6,7.3,80.0,0.0,0.0,190.0,15.5,31.0,1002.9,0.0,7.0
2023-01-15,5,10.4,7.5,82.0,0.0,0.0,190.0,15.8,30.0,1002.4,0.0,7.0
2023-01-15,6,8.4,6.4,87.0,0.0,0.0,210.0,17.3,51.0,1003.2,0.0,7.0
2023-01-15,7,6.6,5.2,91.0,1.0,0.0,280.0,23.4,54.0,1004.7,0.0,7.0
2023-01-15,8,5.6,3.9,89.0,1.0,0.0,290.0,21.2,37.0,1006.0,0.0,7.0
2023-01-15,9,5.5,3.5,87.0,0.3,0.0,270.0,14.8,25.0,1007.7,0.0,7.0
2023-01-15,10,5.6,2.9,83.0,0.5,0.0,230.0,11.2,28.0,1008.6,0.0,7.0
2023-01-15,11,5.1,2.8,85.0,0.2,0.0,240.0,16.6,33.0,1009.3,0.0,7.0
2023-01-15,12,3.5,1.7,88.0,0.2,0.0,260.0,26.3,49.0,1010.6,0.0,7.0
2023-01-15,13,3.6,1.0,83.0,0.0,0.0,240.0,21.2,38.0,1010.6,0.0,7.0
2023-01-15,14,4.1,1.0,80.0,0.0,0.0,210.0,15.1,38.0,1011.2,0.0,7.0
2023-01-15,15,4.6,0.7,76.0,0.0,0.0,200.0,18.0,38.0,1011.2,42.0,7.0
2023-01-15,16,4.3,0.1,74.0,0.0,0.0,210.0,18.4,40.0,1011.3,47.0,3.0
2023-01-15,17,3.8,-0.6,73.0,0.0,0.0,190.0,16.2,35.0,1011.2,0.0,3.0
2023-01-15,18,3.1,-0.5,77.0,0.0,0.0,180.0,14.0,27.0,1011.0,0.0,3.0
2023-01-15,19,3.4,-1.0,73.0,0.0,0.0,190.0,16.2,36.0,1010.4,0.0,3.0
2023-01-15,20,3.0,-1.2,74.0,0.0,0.0,210.0,20.9,42.0,1009.8,0.0,3.0
2023-01-15,21,2.7,-1.3,75.0,0.0,0.0,210.0,17.3,35.0,1008.9,0.0,2.0
2023-01-15,22,2.6,-1.8,73.0,0.0,0.0,190.0,11.2,30.0,1008.4,0.0,2.0
2023-01-15,23,2.7,-2.0,71.0,0.0,0.0,160.0,7.9,21.0,1007.4,0.0,2.0
2023-01-16,0,2.8,-2.1,70.0,0.0,0.0,150.0,9.7,21.0,1006.6,0.0,3.0
2023-01-16,1,2.7,-2.0,71.0,0.0,0.0,170.0,7.9,20.0,1005.5,0.0,3.0
2023-01-16,2,0.4,-2.0,84.0,0.0,0.0,90.0,8.6,13.0,1005.2,0.0,3.0
2023-01-16,3,1.8,-2.0,76.0,0.0,0.0,160.0,10.4,18.0,1003.2,0.0,2.0
2023-01-16,4,1.7,-2.1,76.0,0.0,0.0,170.0,8.6,18.0,1001.5,0.0,2.0
2023-01-16,5,2.3,-2.2,72.0,0.0,0.0,180.0,12.2,23.0,999.2,0.0,2.0
2023-01-16,6,1.8,-2.2,75.0,0.0,0.0,160.0,10.4,22.0,997.6,0.0,2.0
2023-01-16,7,1.6,-2.4,75.0,0.0,0.0,150.0,12.2,22.0,996.0,0.0,2.0
2023-01-16,8,2.5,-2.4,70.0,0.0,0.0,150.0,11.9,24.0,994.6,19.0,2.0
2023-01-16,9,3.0,-2.9,65.0,0.0,0.0,150.0,16.6,30.0,993.3,0.0,3.0
2023-01-16,10,3.7,-3.4,60.0,0.0,0.0,150.0,15.1,31.0,993.2,0.0,3.0
2023-01-16,11,4.5,-3.8,55.0,0.0,0.0,130.0,15.5,31.0,991.8,0.0,3.0
2023-01-16,12,4.8,-1.0,66.0,0.0,0.0,170.0,24.8,49.0,990.2,0.0,7.0
2023-01-16,13,5.6,-0.3,66.0,0.0,0.0,170.0,21.6,42.0,988.4,0.0,3.0
2023-01-16,14,6.3,-0.2,63.0,0.0,0.0,170.0,31.0,51.0,986.8,22.0,7.0
2023-01-16,15,5.8,-0.5,64.0,0.0,0.0,180.0,31.0,59.0,986.3,19.0,7.0
2023-01-16,16,4.8,0.6,74.0,0.1,0.0,180.0,26.6,55.0,986.2,0.0,7.0
2023-01-16,17,4.0,1.2,82.0,0.1,0.0,180.0,29.2,56.0,985.9,0.0,7.0
2023-01-16,18,3.8,1.5,85.0,0.5,0.0,190.0,23.8,59.0,986.5,0.0,7.0
2023-01-16,19,3.7,0.9,82.0,0.0,0.0,200.0,21.6,44.0,986.8,0.0,7.0
2023-01-16,20,4.0,-0.4,73.0,0.0,0.0,210.0,21.6,54.0,987.4,0.0,7.0
2023-01-16,21,3.9,-0.7,72.0,0.0,0.0,210.0,23.4,46.0,988.2,0.0,7.0
2023-01-16,22,3.4,-1.0,73.0,0.0,0.0,210.0,20.9,39.0,988.7,0.0,7.0
2023-01-16,23,3.1,-1.5,72.0,0.0,0.0,220.0,15.1,33.0,989.0,0.0,7.0
2023-01-17,0,2.3,-0.6,81.0,0.0,0.0,210.0,15.8,41.0,989.7,0.0,7.0
2023-01-17,1,0.5,-0.6,92.0,0.2,0.0,250.0,24.1,60.0,990.6,0.0,7.0
2023-01-17,2,1.1,-1.3,84.0,0.0,0.0,230.0,15.8,31.0,990.8,0.0,7.0
2023-01-17,3,1.0,-1.1,86.0,0.0,0.0,220.0,7.2,18.0,990.8,0.0,14.0
2023-01-17,4,1.0,-0.8,88.0,0.0,0.0,120.0,4.0,8.0,990.9,0.0,14.0
2023-01-17,5,0.4,-1.2,89.0,0.1,0.0,240.0,5.0,17.0,991.2,0.0,14.0
2023-01-17,6,1.1,-1.3,84.0,0.0,0.0,190.0,3.2,8.0,991.0,0.0,3.0
2023-01-17,7,0.3,-1.0,91.0,0.0,0.0,80.0,2.5,4.0,990.6,0.0,3.0
2023-01-17,8,0.7,-1.5,85.0,0.0,0.0,90.0,3.2,8.0,990.0,20.0,3.0
2023-01-17,9,1.0,-1.6,83.0,0.0,0.0,220.0,3.6,8.0,990.0,17.0,2.0
2023-01-17,10,1.8,-0.8,83.0,0.0,0.0,60.0,6.1,11.0,989.1,60.0,3.0
2023-01-17,11,3.6,-2.8,63.0,0.0,0.0,70.0,11.9,21.0,988.6,60.0,3.0
2023-01-17,12,4.0,-2.8,61.0,0.0,0.0,70.0,15.8,24.0,987.6,59.0,3.0
2023-01-17,13,3.3,-4.0,59.0,0.0,0.0,60.0,17.3,26.0,986.6,44.0,3.0
2023-01-17,14,3.1,-3.3,63.0,0.0,0.0,60.0,18.0,28.0,986.1,0.0,3.0
2023-01-17,15,2.6,-4.4,60.0,0.0,0.0,70.0,15.8,23.0,986.1,0.0,3.0
2023-01-17,16,2.0,-4.7,61.0,0.0,0.0,70.0,11.9,18.0,986.3,0.0,4.0
2023-01-17,17,1.9,-4.2,64.0,0.0,0.0,80.0,7.6,25.0,986.6,0.0,4.0
2023-01-17,18,-0.1,-1.1,93.0,0.1,0.0,90.0,10.8,26.0,987.6,0.0,14.0
2023-01-17,19,-0.3,-0.9,96.0,0.3,0.0,360.0,2.5,5.0,987.8,0.0,14.0
2023-01-17,20,-0.3,-0.6,98.0,1.0,0.0,320.0,4.0,9.0,988.0,0.0,14.0
2023-01-17,21,-0.3,-0.6,98.0,0.6,0.0,350.0,2.9,5.0,987.9,0.0,14.0
2023-01-17,22,-0.3,-0.7,97.0,0.2,0.0,350.0,3.2,5.0,988.1,0.0,14.0
2023-01-17,23,-0.3,-0.7,97.0,0.2,0.0,340.0,4.0,9.0,987.9,0.0,14.0
2023-01-18,0,-0.3,-0.6,98.0,0.7,0.0,330.0,2.9,6.0,987.9,0.0,14.0
2023-01-18,1,-0.4,-0.7,98.0,0.5,0.0,290.0,2.9,4.0,988.1,0.0,14.0
2023-01-18,2,-0.4,-0.8,97.0,0.6,0.0,220.0,1.4,2.0,988.4,0.0,14.0
2023-01-18,3,-0.3,-0.9,96.0,0.1,30.0,280.0,3.2,5.0,988.9,0.0,14.0
2023-01-18,4,-0.5,-1.2,95.0,0.0,20.0,310.0,5.4,8.0,989.2,0.0,14.0
2023-01-18,5,-0.6,-1.3,95.0,0.0,20.0,300.0,6.1,9.0,989.9,0.0,14.0
2023-01-18,6,-0.8,-1.5,95.0,0.3,30.0,290.0,6.8,17.0,991.2,0.0,14.0
2023-01-18,7,-0.9,-1.6,95.0,0.3,40.0,310.0,10.8,21.0,992.3,0.0,14.0
2023-01-18,8,-0.9,-1.7,94.0,0.1,30.0,290.0,10.8,18.0,993.6,0.0,14.0
2023-01-18,9,-0.7,-2.6,87.0,0.0,30.0,280.0,12.2,21.0,994.8,0.0,14.0
2023-01-18,10,-0.4,-2.6,85.0,0.0,30.0,270.0,15.1,24.0,996.0,0.0,14.0
2023-01-18,11,-0.3,-2.7,84.0,0.0,30.0,280.0,17.6,30.0,997.0,0.0,14.0
2023-01-18,12,-0.2,-2.9,82.0,0.0,20.0,280.0,15.1,26.0,997.6,0.0,14.0
2023-01-18,13,0.2,-3.2,78.0,0.0,20.0,280.0,16.2,24.0,998.1,0.0,14.0
2023-01-18,14,0.3,-3.4,76.0,0.0,20.0,280.0,14.8,24.0,999.1,0.0,14.0
2023-01-18,15,0.3,-3.3,77.0,0.0,20.0,280.0,11.9,19.0,1000.2,0.0,14.0
2023-01-18,16,0.0,-3.0,80.0,0.0,10.0,270.0,10.1,15.0,1001.4,0.0,14.0
2023-01-18,17,0.3,-3.6,75.0,0.0,10.0,260.0,7.9,11.0,1002.1,0.0,14.0
2023-01-18,18,-0.1,-3.5,78.0,0.0,10.0,260.0,7.6,11.0,1003.2,0.0,4.0
2023-01-18,19,-0.2,-4.3,74.0,0.0,10.0,250.0,9.0,15.0,1004.3,0.0,4.0
2023-01-18,20,-1.9,-4.7,81.0,0.0,10.0,220.0,5.4,12.0,1005.4,0.0,4.0
2023-01-18,21,-1.7,-4.7,80.0,0.0,10.0,210.0,4.0,8.0,1006.1,0.0,4.0
2023-01-18,22,-2.3,-5.0,82.0,0.0,10.0,220.0,4.0,9.0,1006.8,0.0,3.0
2023-01-18,23,-3.9,-5.9,86.0,0.0,10.0,230.0,4.0,9.0,1007.9,0.0,3.0
2023-01-19,0,-5.6,-7.4,87.0,0.0,10.0,210.0,4.0,9.0,1008.7,0.0,3.0
2023-01-19,1,-4.7,-6.2,89.0,0.0,10.0,250.0,4.0,8.0,1008.8,0.0,3.0
2023-01-19,2,-3.4,-5.4,86.0,0.0,10.0,240.0,5.8,9.0,1008.8,0.0,3.0
2023-01-19,3,-3.5,-5.5,86.0,0.0,10.0,240.0,6.1,11.0,1008.8,0.0,3.0
2023-01-19,4,-3.3,-5.5,85.0,0.0,10.0,290.0,2.9,8.0,1008.9,0.0,3.0
2023-01-19,5,-3.3,-5.8,83.0,0.0,10.0,230.0,3.6,9.0,1009.1,0.0,3.0
2023-01-19,6,-3.2,-5.7,83.0,0.0,10.0,220.0,3.6,12.0,1009.4,0.0,3.0
2023-01-19,7,-3.2,-6.3,79.0,0.0,10.0,220.0,11.2,23.0,1009.8,0.0,3.0
2023-01-19,8,-3.9,-6.5,82.0,0.0,10.0,230.0,6.8,19.0,1010.2,0.0,3.0
2023-01-19,9,-2.5,-6.7,73.0,0.0,20.0,120.0,3.6,11.0,1010.5,39.0,3.0
2023-01-19,10,-1.7,-5.9,73.0,0.0,20.0,220.0,11.2,22.0,1010.7,30.0,2.0
2023-01-19,11,-1.1,-5.5,72.0,0.0,10.0,220.0,9.7,22.0,1010.4,3.0,3.0
2023-01-19,12,-0.5,-4.7,73.0,0.0,10.0,220.0,9.7,21.0,1010.0,0.0,3.0
2023-01-19,13,0.0,-4.1,74.0,0.0,10.0,210.0,8.3,17.0,1009.7,0.0,3.0
2023-01-19,14,0.3,-3.6,75.0,0.0,10.0,210.0,7.2,15.0,1009.9,0.0,3.0
2023-01-19,15,0.3,-3.6,75.0,0.0,10.0,240.0,3.6,11.0,1010.1,0.0,3.0
2023-01-19,16,0.3,-3.6,75.0,0.0,10.0,260.0,5.0,11.0,1010.0,0.0,3.0
2023-01-19,17,-0.1,-3.3,79.0,0.0,10.0,240.0,5.0,9.0,1010.2,0.0,3.0
2023-01-19,18,-0.4,-3.3,81.0,0.0,10.0,210.0,3.2,5.0,1010.3,0.0,3.0
2023-01-19,19,-0.7,-3.2,83.0,0.0,10.0,220.0,2.5,5.0,1010.5,0.0,3.0
2023-01-19,20,-0.7,-3.1,84.0,0.0,10.0,130.0,2.5,5.0,1010.6,0.0,3.0
2023-01-19,21,-1.1,-3.3,85.0,0.0,10.0,200.0,4.0,9.0,1010.9,0.0,4.0
2023-01-19,22,-1.0,-2.4,90.0,0.0,10.0,70.0,1.8,8.0,1011.2,0.0,4.0
2023-01-19,23,-2.5,-3.9,90.0,0.0,10.0,30.0,1.1,4.0,1011.7,0.0,4.0
2023-01-20,0,-2.0,-3.3,91.0,0.0,10.0,290.0,3.2,5.0,1012.0,0.0,4.0
2023-01-20,1,-2.0,-3.0,93.0,0.0,10.0,100.0,2.5,5.0,1012.5,0.0,4.0
2023-01-20,2,-1.7,-2.7,93.0,0.0,10.0,190.0,1.4,2.0,1013.1,0.0,4.0
2023-01-20,3,-2.0,-3.1,92.0,0.0,10.0,270.0,2.2,4.0,1013.2,0.0,4.0
2023-01-20,4,-1.5,-2.3,94.0,0.1,10.0,310.0,3.6,9.0,1013.7,0.0,14.0
2023-01-20,5,-1.3,-2.6,91.0,0.2,20.0,220.0,2.5,5.0,1014.1,0.0,14.0
2023-01-20,6,-1.2,-2.8,89.0,0.0,20.0,200.0,1.8,4.0,1015.0,0.0,14.0
2023-01-20,7,-1.4,-3.3,87.0,0.0,20.0,210.0,2.9,8.0,1015.6,0.0,14.0
2023-01-20,8,-1.3,-3.2,87.0,0.0,20.0,120.0,1.8,4.0,1016.6,0.0,5.0
2023-01-20,9,-1.0,-3.5,83.0,0.0,20.0,200.0,3.2,8.0,1017.4,0.0,14.0
2023-01-20,10,-0.5,-3.4,81.0,0.0,20.0,230.0,4.0,8.0,1017.9,0.0,14.0
2023-01-20,11,-0.1,-3.3,79.0,0.0,20.0,240.0,5.4,9.0,1017.9,0.0,21.0
2023-01-20,12,0.1,-3.5,77.0,0.0,10.0,270.0,9.7,15.0,1018.1,23.0,21.0
2023-01-20,13,1.8,-4.3,64.0,0.0,10.0,230.0,5.8,11.0,1017.9,46.0,21.0
2023-01-20,14,1.5,-4.2,66.0,0.0,0.0,220.0,7.9,14.0,1018.2,21.0,21.0
2023-01-20,15,0.6,-3.3,75.0,0.0,0.0,40.0,5.0,17.0,1018.6,7.0,21.0
2023-01-20,16,0.4,-4.8,68.0,0.0,0.0,140.0,4.3,8.0,1019.1,21.0,21.0
2023-01-20,17,-1.3,-5.0,76.0,0.0,0.0,220.0,3.6,5.0,1019.8,0.0,3.0
2023-01-20,18,-2.1,-4.8,82.0,0.0,0.0,240.0,5.8,11.0,1020.5,0.0,3.0
2023-01-20,19,-3.2,-5.1,87.0,0.0,0.0,90.0,4.3,8.0,1020.9,0.0,3.0
2023-01-20,20,-3.3,-5.8,83.0,0.0,0.0,240.0,3.2,6.0,1021.2,0.0,3.0
2023-01-20,21,-4.5,-5.5,93.0,0.0,0.0,80.0,5.0,8.0,1021.8,0.0,3.0
2023-01-20,22,-3.8,-4.9,92.0,0.0,0.0,90.0,4.7,8.0,1022.0,0.0,3.0
2023-01-20,23,-3.5,-4.9,90.0,0.0,0.0,70.0,5.0,8.0,1022.3,0.0,3.0
2023-01-21,0,-4.7,-6.1,90.0,0.0,0.0,60.0,3.6,8.0,1022.9,0.0,2.0
2023-01-21,1,-4.6,-5.8,91.0,0.0,0.0,70.0,2.9,5.0,1023.2,0.0,2.0
2023-01-21,2,-4.9,-6.1,91.0,0.0,0.0,40.0,2.2,5.0,1023.7,0.0,2.0
2023-01-21,3,-5.1,-6.6,89.0,0.0,0.0,50.0,3.2,5.0,1024.1,0.0,2.0
2023-01-21,4,-6.3,-7.2,93.0,0.0,0.0,340.0,2.9,5.0,1024.7,0.0,2.0
2023-01-21,5,-7.1,-7.9,94.0,0.0,0.0,310.0,3.2,5.0,1024.9,0.0,2.0
2023-01-21,6,-6.4,-7.5,92.0,0.0,0.0,310.0,4.3,8.0,1025.1,0.0,3.0
2023-01-21,7,-6.5,-7.3,94.0,0.0,0.0,0.0,0.4,2.0,1025.9,0.0,4.0
2023-01-21,8,-5.6,-6.6,93.0,0.0,0.0,70.0,4.0,9.0,1026.5,0.0,4.0
2023-01-21,9,-3.7,-5.2,89.0,0.0,0.0,310.0,5.8,13.0,1026.3,0.0,4.0
2023-01-21,10,-2.9,-5.1,85.0,0.0,0.0,310.0,10.1,18.0,1026.2,0.0,4.0
2023-01-21,11,-2.6,-4.6,86.0,0.0,0.0,330.0,10.8,18.0,1026.3,0.0,4.0
2023-01-21,12,-2.1,-4.1,86.0,0.0,0.0,340.0,13.3,22.0,1025.9,0.0,14.0
2023-01-21,13,-1.8,-4.1,84.0,0.0,0.0,330.0,14.8,26.0,1025.5,0.0,14.0
2023-01-21,14,-1.9,-3.9,86.0,0.0,0.0,340.0,22.3,36.0,1025.8,0.0,14.0
2023-01-21,15,-1.9,-3.5,89.0,0.0,0.0,340.0,19.4,29.0,1026.0,0.0,14.0
2023-01-21,16,-2.0,-3.6,89.0,0.1,30.0,340.0,18.7,28.0,1026.6,0.0,14.0
2023-01-21,17,-2.0,-3.9,87.0,0.0,30.0,340.0,14.8,22.0,1026.9,0.0,14.0
2023-01-21,18,-2.0,-3.7,88.0,0.0,30.0,340.0,15.1,24.0,1027.3,0.0,14.0
2023-01-21,19,-2.1,-3.5,90.0,0.0,30.0,330.0,16.2,27.0,1027.2,0.0,14.0
2023-01-21,20,-1.9,-3.5,89.0,0.1,40.0,330.0,14.4,23.0,1027.0,0.0,14.0
2023-01-21,21,-2.1,-3.2,92.0,0.0,40.0,330.0,13.3,21.0,1027.1,0.0,14.0
2023-01-21,22,-2.2,-3.3,92.0,0.2,50.0,310.0,14.0,21.0,1027.0,0.0,14.0
2023-01-21,23,-2.2,-3.2,93.0,0.2,60.0,300.0,13.7,22.0,1026.6,0.0,14.0
2023-01-22,0,-2.2,-3.3,92.0,0.2,70.0,300.0,14.0,21.0,1026.2,0.0,14.0
2023-01-22,1,-1.9,-3.5,89.0,0.0,70.0,300.0,12.6,20.0,1025.6,0.0,14.0
2023-01-22,2,-1.8,-3.1,91.0,0.0,70.0,320.0,16.2,26.0,1025.6,0.0,14.0
2023-01-22,3,-1.7,-3.0,91.0,0.0,70.0,320.0,13.0,23.0,1025.5,0.0,14.0
2023-01-22,4,-1.6,-2.9,91.0,0.0,70.0,330.0,11.2,18.0,1025.4,0.0,14.0
2023-01-22,5,-1.5,-2.6,92.0,0.0,70.0,320.0,9.7,15.0,1025.5,0.0,14.0
2023-01-22,6,-1.4,-2.5,92.0,0.0,70.0,320.0,6.5,13.0,1026.0,0.0,14.0
2023-01-22,7,-1.4,-2.5,92.0,0.0,70.0,20.0,2.9,5.0,1026.4,0.0,14.0
